date;time;channel;ministry;subject;contactReason;outcome;pageTitle;forward;forwardCode
2023-09-14;09:14;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Doorverwezen;Wat heb ik nodig als ik mijn medicijnen meeneem op reis?;;
2023-09-14;09:14;Inkomend telefoongesprek;SZW;immigratie naar nederland;Vraag;Doorverwezen;Moet ik al met mijn inburgering beginnen in het land van herkomst?;;
2023-09-14;09:16;Inkomend telefoongesprek;FIN;consignatiekas;Vraag;Beantwoord;Claim indienen;;
2023-09-14;09:16;Inkomend telefoongesprek;OCW;studiefinanciering;Vraag;Doorverwezen;Heb ik recht op een ov-chipkaart voor studenten?;;
2023-09-14;09:18;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Doorverwezen;Adresonderzoek om adresgegevens te verbeteren;;
2023-09-14;09:20;Inkomend telefoongesprek;JENV;trouwen samenlevingscontract en geregistreerd partnerschap;Vraag;Doorverwezen;Waar moet ik aan denken als ik in Nederland wil trouwen met een buitenlander?;;
2023-09-14;09:21;Inkomend telefoongesprek;DEF;defensiepersoneel;Vraag;Doorverwezen;Defensiepersoneel;;
2023-09-14;09:21;Inkomend telefoongesprek;FIN;kinderopvangtoeslag;Vraag;Geen actie;Herstel kinderopvangtoeslag;;
2023-09-14;09:22;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Doorverwezen;Adresonderzoek om adresgegevens te verbeteren;;
2023-09-14;09:25;Inkomend telefoongesprek;SZW;buitenlandse werknemers;Vraag;Beantwoord;Mag ik als buitenlandse werknemer in Nederland werken?;;
2023-09-14;09:27;Inkomend telefoongesprek;DEF;defensieterreinen;Vraag;Doorverwezen;Defensieterreinen;;
2023-09-14;09:28;Inkomend telefoongesprek;VWS;e-health digitale zorg;Vraag;Doorverwezen;E-health (digitale zorg);;
2023-09-14;09:28;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Beantwoord;Adviezen om luchtweginfecties te voorkomen;;
2023-09-14;09:30;Inkomend telefoongesprek;SZW;arbeidsomstandigheden;Vraag;Doorverwezen;Wanneer mag ik werken met gevaarlijke stoffen?;;
2023-09-14;09:30;Inkomend telefoongesprek;JENV;inburgeren in nederland;Vraag;Doorverwezen;Naar Nederland komen voor partner: wat moet ik regelen?;;
2023-09-14;09:31;Inkomend telefoongesprek;VWS;coronavirus covid-19;Vraag;Beantwoord;Corona en op vakantie in Nederland;;
2023-09-14;09:31;Inkomend telefoongesprek;JENV;reizen met kinderen;Vraag;Beantwoord;Moet ik toestemming geven als mijn kind alleen naar het buitenland reist?;;
2023-09-14;09:31;Inkomend telefoongesprek;SZW;ontslag;Vraag;Beantwoord;Heb ik recht op een vergoeding als ik word ontslagen?;;
2023-09-14;09:35;Inkomend telefoongesprek;BZK;-;Vraag;Beantwoord;Rijksvastgoedbedrijf;;
2023-09-14;09:35;Inkomend telefoongesprek;BZK;digitale overheid;Vraag;Geen actie;Welke informatie kan ik vinden op MijnOverheid?;;
2023-09-14;09:36;Inkomend telefoongesprek;EZK;energie thuis;Vraag;Doorverwezen;Kan ik subsidie krijgen voor de isolatie van mijn huis?;;
2023-09-14;09:38;Inkomend telefoongesprek;BZK;digitale overheid;Vraag;Beantwoord;Welke informatie kan ik vinden op MijnOverheid?;;
2023-09-14;09:39;Inkomend telefoongesprek;JENV;terrorismebestrijding;Vraag;Doorverwezen;Aanpak terrorisme in Nederland;;
2023-09-14;09:39;Inkomend telefoongesprek;JENV;aangifte geboorte en naamskeuze kind;Vraag;Doorverwezen;Achternaam wijzigen;;
2023-09-14;09:39;WhatsApp;IENW;openbaar vervoer ov;Vraag;Doorverwezen;Waar kan ik terecht voor vragen over de ov-chipkaart?;;
2023-09-14;09:41;Inkomend telefoongesprek;SZW;schulden;Vraag;Beantwoord;Nota van wijziging Eenmalige energietoeslag en tegemoetkoming energiekosten studenten 2023;;
2023-09-14;09:42;Inkomend telefoongesprek;SZW;kinderopvangtoeslag;Vraag;Beantwoord;Wanneer heb ik recht op kinderopvangtoeslag?;;
2023-09-14;09:44;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Doorverwezen;Welke medicijnen krijg ik vergoed?;;
2023-09-14;09:46;E-mail;AZ;privacy en persoonsgegevens;Vraag;Doorverwezen;Privacy en persoonsgegevens;;
2023-09-14;09:46;Inkomend telefoongesprek;SZW;pensioen;Vraag;Beantwoord;Uw pensioen en AOW bekijken;;
2023-09-14;09:46;Inkomend telefoongesprek;BZK;wetgeving;Vraag;Doorverwezen;Waar vind ik wetten, officiële regelingen en verdragen?;;
2023-09-14;09:46;Inkomend telefoongesprek;OCW;studiefinanciering;Vraag;Doorverwezen;Heb ik recht op een ov-chipkaart voor studenten?;;
2023-09-14;09:46;Inkomend telefoongesprek;BZK;bezwaar en beroep;Vraag;Beantwoord;Hoe kan ik bezwaar maken tegen een beslissing van de overheid?;;
2023-09-14;09:47;WhatsApp;BUZA;immigratie naar nederland;Vraag;Beantwoord;Hoe vraag ik een visum voor Nederland aan?;;
2023-09-14;09:48;Inkomend telefoongesprek;BUZA;vakantie en reizen;Vraag;Beantwoord;Buitenlands document legaliseren voor gebruik in Nederland;;
2023-09-14;09:49;Inkomend telefoongesprek;VWS;zorg en ondersteuning thuis;Vraag;Doorverwezen;Hoe krijg ik ondersteuning van de gemeente vanuit de Wmo?;;
2023-09-14;09:50;Inkomend telefoongesprek;EZK;energie thuis;Vraag;Doorverwezen;Kan ik subsidie krijgen voor de isolatie van mijn huis?;;
2023-09-14;09:51;Inkomend telefoongesprek;JENV;nederlandse nationaliteit;Vraag;Doorverwezen;Automatisch verlies van de Nederlandse nationaliteit;;
2023-09-14;09:51;Inkomend telefoongesprek;BZK;woning huren;Vraag;Beantwoord;Waarom betaal ik servicekosten en kosten voor gas, water en elektriciteit?;;
2023-09-14;09:51;Inkomend telefoongesprek;FIN;consignatiekas;Vraag;Doorverwezen;Wat is de consignatiekas en heb ik recht op geld uit de consignatiekas?;;
2023-09-14;09:54;Inkomend telefoongesprek;JENV;straffen en maatregelen;Mening;Beantwoord;Kan ik mijn buitenlandse straf uitzitten in Nederland?;;
2023-09-14;09:54;Inkomend telefoongesprek;BUZA;uitkering meenemen naar buitenland;Vraag;Beantwoord;Wat moet ik regelen als ik ga emigreren?;;
2023-09-14;09:54;E-mail;VWS;persoonsgebonden budget pgb;Mening;Doorgestuurd;Persoonsgebonden budget (pgb);het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-14;09:54;Inkomend telefoongesprek;JENV;bezwaar en beroep;Vraag;Beantwoord;Wat kan ik doen als de overheid te laat beslist over mijn aanvraag of bezwaar?;;
2023-09-14;09:55;Inkomend telefoongesprek;SZW;koopkracht;Vraag;Doorgestuurd;Hoe krijg ik geld terug van mijn energienota uit het Tijdelijk Noodfonds Energie?;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-14;09:58;WhatsApp;BZK;-;Vraag;Doorverwezen;Rijksvastgoedbedrijf;;
2023-09-14;10:00;Inkomend telefoongesprek;BZK;woning huren;Vraag;Beantwoord;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
2023-09-14;10:01;Inkomend telefoongesprek;JENV;ouderlijk gezag en voogdij;Vraag;Beantwoord;Wanneer krijg ik gezag over een kind?;;
2023-09-14;10:01;Inkomend telefoongesprek;IENW;water;Vraag;Doorverwezen;Beleidsnota drinkwater 2021-2026;;
2023-09-14;10:02;Inkomend telefoongesprek;VWS;ouderenzorg;Vraag;Beantwoord;Ouderenzorg;;
2023-09-14;10:07;Inkomend telefoongesprek;BUZA;ambassades consulaten en overige vertegenwoordigingen;Vraag;Beantwoord;;;
2023-09-14;10:08;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Doorverwezen;Kan mijn Nederlandse rijbewijs in het buitenland worden ingevorderd?;;
2023-09-14;10:08;Inkomend telefoongesprek;JENV;buitenlandse werknemers;Vraag;Beantwoord;Welke documenten voor vreemdelingen zijn er in Nederland?;;
2023-09-14;10:09;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Doorverwezen;Welk rijbewijs heb ik nodig om in een vrachtwagen te rijden?;;
2023-09-14;10:11;Inkomend telefoongesprek;JENV;straffen en maatregelen;Vraag;Doorverwezen;Hoe hoog zijn de boetes in Nederland?;;
2023-09-14;10:12;Inkomend telefoongesprek;BZK;wetgeving;Vraag;Beantwoord;Waar vind ik de stand van zaken van een wetsvoorstel?;;
2023-09-14;10:15;Inkomend telefoongesprek;SZW;aow;Vraag;Doorverwezen;Hoe vraag ik mijn AOW-uitkering aan?;;
2023-09-14;10:15;Inkomend telefoongesprek;JENV;bescherming van consumenten;Vraag;Doorverwezen;Waar kan ik terecht voor juridisch advies?;;
2023-09-14;10:16;Inkomend telefoongesprek;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Hoe kan ik mijn geregistreerd partnerschap ontbinden?;;
2023-09-14;10:16;Inkomend telefoongesprek;DEF;-;Vraag;Doorverwezen;Nederlands Instituut voor Militaire Historie (NIMH);;
2023-09-14;10:16;Inkomend telefoongesprek;SZW;calamiteitenverlof en kort verzuimverlof;Vraag;Beantwoord;Wanneer kan ik calamiteitenverlof of kort verzuimverlof opnemen?;;
2023-09-14;10:17;Inkomend telefoongesprek;BUZA;-;Vraag;Doorverwezen;Contact met het ministerie van Buitenlandse Zaken;;
2023-09-14;10:18;E-mail;FIN;inkomstenbelasting;Vraag;Doorgestuurd;Inkomen uit vermogen in box 3 rechtvaardiger belasten;het Ministerie van Financiën;FIN
2023-09-14;10:18;Inkomend telefoongesprek;OCW;taal en rekenen op school;Vraag;Geen actie;Welke niveaus zijn er voor het rekenexamen?;;
2023-09-14;10:19;Inkomend telefoongesprek;SZW;zwangerschapsverlof en bevallingsverlof;Vraag;Doorverwezen;Wat zijn mijn rechten tijdens mijn zwangerschapsverlof en bevallingsverlof?;;
2023-09-14;10:19;Inkomend telefoongesprek;OCW;passend onderwijs;Vraag;Doorverwezen;Krijgt mijn kind leerlingenvervoer?;;
2023-09-14;10:21;Inkomend telefoongesprek;BZK;huis kopen;Vraag;Beantwoord;Meer betaalbare woningen voor middeninkomens;;
2023-09-14;10:23;E-mail;BZK;bouwregelgeving;Mening;Doorgestuurd;Meer toezicht in de bouw via de Wet kwaliteitsborging voor het bouwen (Wkb);het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-14;10:24;Inkomend telefoongesprek;BZK;privacy en persoonsgegevens;Vraag;Doorverwezen;Wanneer moet ik mij uit de Basisregistratie Personen (BRP) laten uitschrijven?;;
2023-09-14;10:24;Inkomend telefoongesprek;OCW;media en publieke omroep;Vraag;Beantwoord;Wat doet de Nederlandse Publieke Omroep (NPO)?;;
2023-09-14;10:26;Inkomend telefoongesprek;BZK;rijksoverheid;Vraag;Doorverwezen;Rijksvastgoedbedrijf;;
2023-09-14;10:28;Inkomend telefoongesprek;HC;woning huren;Vraag;Doorgestuurd;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;de Huurcommissie Algemeen;HC-BI
2023-09-14;10:28;Inkomend telefoongesprek;DEF;reizen met kinderen;Vraag;Beantwoord;Heb ik toestemming nodig om alleen met mijn kind te reizen?;;
2023-09-14;10:29;Inkomend telefoongesprek;EZK;energie thuis;Vraag;Doorverwezen;Subsidie voor duurzame energie en energiebesparing koopwoning aanvragen;;
2023-09-14;10:29;Inkomend telefoongesprek;VWS;levenseinde en euthanasie;Vraag;Geen actie;Hoe schrijf ik een wilsverklaring?;;
2023-09-14;10:30;Inkomend telefoongesprek;BUZA;exportcontrole strategische goederen;Vraag;Doorverwezen;Waar moet ik op letten als ik goederen of diensten aan Rusland wil leveren?;;
2023-09-14;10:30;Inkomend telefoongesprek;VWS;campagnes;Mening;Doorgestuurd;Lopende campagnes;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-14;10:32;Inkomend telefoongesprek;SZW;kindgebonden budget;Vraag;Beantwoord;Waar kan ik mijn kindgebonden budget regelen?;;
2023-09-14;10:32;Inkomend telefoongesprek;BZK;woning huren;Vraag;Doorverwezen;Hoe zorg ik ervoor dat de verhuurder slecht onderhoud aanpakt?;;
2023-09-14;10:33;E-mail;FIN;inkomstenbelasting;Vraag;Doorverwezen;Inkomstenbelasting;;
2023-09-14;10:37;Inkomend telefoongesprek;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Scheiden of uit elkaar gaan;;
2023-09-14;10:37;WhatsApp;BZK;woning huren;Vraag;Beantwoord;Recht op huurtoeslag voor meer huurders met lage inkomens;;
2023-09-14;10:38;Inkomend telefoongesprek;BZK;leefbaarheid;Vraag;Doorverwezen;Wat moet ik doen bij burenoverlast?;;
2023-09-14;10:39;Inkomend telefoongesprek;OCW;middelbaar beroepsonderwijs mbo;Vraag;Doorverwezen;Kunnen werkgevers subsidie krijgen als zij een leerplaats aanbieden?;;
2023-09-14;10:39;Inkomend telefoongesprek;BZK;geluidsoverlast;Vraag;Doorverwezen;Wat moet ik doen bij burenoverlast?;;
2023-09-14;10:44;E-mail;BUZA;vakantie en reizen;Vraag;Beantwoord;Vakantie en reizen;;
2023-09-14;10:45;E-mail;JENV;aangifte geboorte en naamskeuze kind;Vraag;Beantwoord;Mag ik mijn kind 2 achternamen geven?;;
2023-09-14;10:46;Inkomend telefoongesprek;BZK;woning huren;Vraag;Doorverwezen;Waarom betaal ik servicekosten en kosten voor gas, water en elektriciteit?;;
2023-09-14;10:46;WhatsApp;JENV;terugkeer vreemdelingen;Vraag;Beantwoord;Opheffing inreisverbod Nederland aanvragen;;
2023-09-14;10:47;Inkomend telefoongesprek;SZW;-;Vraag;Beantwoord;DUO Servicecentrum Inburgering;;
2023-09-14;10:48;Inkomend telefoongesprek;OCW;passend onderwijs;Vraag;Beantwoord;Krijgt mijn kind leerlingenvervoer?;;
2023-09-14;10:50;Inkomend telefoongesprek;OCW;eindexamens voortgezet onderwijs;Vraag;Doorverwezen;Wanneer kan ik een aangepast examen doen in het voortgezet onderwijs?;;
2023-09-14;10:50;Inkomend telefoongesprek;JENV;scheiden of uit elkaar gaan;Vraag;Beantwoord;Hoeveel kinderalimentatie krijg of betaal ik?;;
2023-09-14;10:51;Inkomend telefoongesprek;VWS;medicijnen;Vraag;Doorverwezen;Wat heb ik nodig als ik mijn medicijnen meeneem op reis?;;
2023-09-14;10:51;Inkomend telefoongesprek;IENW;rijbewijs;Vraag;Doorverwezen;Rijbewijs terugkrijgen na ongeldigverklaring (recidiveregeling);;
2023-09-14;10:53;Inkomend telefoongesprek;SZW;immigratie naar nederland;Vraag;Doorverwezen;Moet ik al met mijn inburgering beginnen in het land van herkomst?;;
2023-09-14;10:55;Inkomend telefoongesprek;JENV;straffen en maatregelen;Vraag;Doorverwezen;Overzicht Justitiële Gegevens (strafblad) opvragen;;
2023-09-14;10:55;Inkomend telefoongesprek;VWS;voertuigen op de weg;Vraag;Doorgestuurd;Regels voor een gehandicaptenvoertuig met motor;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-14;10:55;Inkomend telefoongesprek;BZK;leefbaarheid;Vraag;Doorverwezen;Wat moet ik doen bij burenoverlast?;;
2023-09-14;10:56;Inkomend telefoongesprek;SZW;-;Vraag;Beantwoord;DUO Servicecentrum Inburgering;;
2023-09-14;10:57;Inkomend telefoongesprek;BZK;paspoort en identiteitskaart;Vraag;Doorverwezen;Hoe kan ik een paspoort of identiteitskaart aanvragen?;;
2023-09-14;10:58;E-mail;OCW;werken in het onderwijs;Vraag;Beantwoord;Hoe kan ik in Nederland lesgeven met een buitenlandse opleiding?;;
2023-09-14;10:59;Inkomend telefoongesprek;EZK;koopkracht;Vraag;Beantwoord;Hoe vraag ik tegemoetkoming aan voor de energiekosten bij een blokaansluiting?;;
2023-09-14;11:01;Inkomend telefoongesprek;JENV;rechtspraak en geschiloplossing;Vraag;Doorverwezen;Wat gebeurt er als ik moet terechtstaan voor een strafbaar feit?;;
2023-09-14;11:01;Inkomend telefoongesprek;EZK;overvallen straatroof en woninginbraak;Vraag;Beantwoord;Regels cameratoezicht;;
2023-09-14;11:02;Inkomend telefoongesprek;DEF;defensieterreinen;Vraag;Doorverwezen;Waar kan ik melding maken van geluidsoverlast van militaire vliegtuigen?;;
2023-09-14;11:03;Inkomend telefoongesprek;JENV;immigratie naar nederland;Vraag;Doorverwezen;Hoe vraag ik een verblijfsvergunning aan voor Nederland?;;
2023-09-14;11:03;Inkomend telefoongesprek;VWS;voertuigen op de weg;Vraag;Doorgestuurd;Regels voor een gehandicaptenvoertuig met motor;het Ministerie van Volksgezondheid, Welzijn en Sport;VWS
2023-09-14;11:04;Inkomend telefoongesprek;DEF;defensiepersoneel;Vraag;Doorverwezen;Defensiepersoneel;;
2023-09-14;11:05;WhatsApp;RVB;-;Vraag;Doorgestuurd;Rijksvastgoedbedrijf;het Rijksvastgoedbedrijf;RVB
2023-09-14;11:06;Inkomend telefoongesprek;SZW;bijbaan vakantiewerk en stage door jongeren;Vraag;Doorverwezen;Mag ik beroepsstage lopen als ik 14 of 15 jaar ben?;;
2023-09-14;11:07;Inkomend telefoongesprek;BZK;overlijden;Vraag;Beantwoord;Overlijden: wat moet ik regelen?;;
2023-09-14;11:07;Inkomend telefoongesprek;JENV;rechtspraak en geschiloplossing;Vraag;Doorverwezen;Juridisch Loket;;
2023-09-14;11:09;Inkomend telefoongesprek;BUZA;nederlandse nationaliteit;Vraag;Doorverwezen;Wanneer verlies ik de Nederlandse nationaliteit als ik een dubbele nationaliteit heb?;;
2023-09-14;11:13;Inkomend telefoongesprek;SZW;pensioen;Vraag;Beantwoord;Hoeveel pensioen bouw ik op?;;
2023-09-14;11:13;WhatsApp;BUZA;-;Vraag;Beantwoord;Aardbevingen Turkije en Syrië: updates Buitenlandse Zaken;;
2023-09-14;11:14;E-mail;SZW;klimaatverandering;Mening;Doorgestuurd;Klimaatverandering;het Ministerie van Sociale Zaken en Werkgelegenheid;SZW
2023-09-14;11:15;WhatsApp;SZW;buitenlandse werknemers;Vraag;Beantwoord;Vergunningen buitenlandse werknemers;;
2023-09-14;11:16;Inkomend telefoongesprek;JENV;rechtspraak en geschiloplossing;Vraag;Beantwoord;Juridisch Loket;;
2023-09-14;11:17;Inkomend telefoongesprek;SZW;aow;Vraag;Beantwoord;Kabinet wil gebaar van erkenning maken naar ouderen van Surinaamse herkomst;;
2023-09-14;11:17;Inkomend telefoongesprek;VWS;vaccinatie tegen het coronavirus;Vraag;Beantwoord;Coronaprik: praktische informatie;;
2023-09-14;11:18;Inkomend telefoongesprek;SZW;uitkering meenemen naar buitenland;Vraag;Beantwoord;Wat moet ik regelen als ik ga emigreren?;;
2023-09-14;11:19;WhatsApp;BUZA;ontwikkelingssamenwerking;Vraag;Beantwoord;Ontwikkelingssamenwerking;;
2023-09-14;11:19;Inkomend telefoongesprek;SZW;-;Vraag;Beantwoord;Uitkeringsbedragen per 1 januari 2023;;
2023-09-14;11:21;Inkomend telefoongesprek;BZK;gemeenten;Vraag;Beantwoord;Taken van een gemeente;;
2023-09-14;11:21;Inkomend telefoongesprek;SZW;-;Vraag;Beantwoord;DUO Servicecentrum Inburgering;;
2023-09-14;11:22;Inkomend telefoongesprek;SZW;bijstand voor zelfstandigen bbz;Vraag;Beantwoord;Regels bijstand voor zelfstandigen (Bbz);;
2023-09-14;11:23;Inkomend telefoongesprek;EZK;koopkracht;Vraag;Beantwoord;Hoe vraag ik tegemoetkoming aan voor de energiekosten bij een blokaansluiting?;;
2023-09-14;11:24;Inkomend telefoongesprek;AZ;overvallen straatroof en woninginbraak;Vraag;Doorgestuurd;Maatregelen tegen woninginbraak;het Ministerie van Algemene Zaken;AZ
2023-09-14;11:25;Inkomend telefoongesprek;FIN;kwaliteit en integriteit overheidsinstanties;Vraag;Beantwoord;Ministerie van Financiën;;
2023-09-14;11:25;Inkomend telefoongesprek;VWS;kwaliteit van de zorg;Vraag;Doorverwezen;Waar kan ik terecht met een klacht over een arts of zorginstelling?;;
2023-09-14;11:26;Inkomend telefoongesprek;AZ;-;Vraag;Beantwoord;Informatie voor de pers;;
2023-09-14;11:26;Inkomend telefoongesprek;JENV;bescherming van consumenten;Vraag;Beantwoord;Waar kan ik terecht voor juridisch advies?;;
2023-09-14;11:27;Inkomend telefoongesprek;JENV;aangifte geboorte en naamskeuze kind;Vraag;Doorgestuurd;Wetsvoorstel dubbele achternaam aangenomen;het Ministerie van Justitie en Veiligheid;JENV
2023-09-14;11:27;WhatsApp;SZW;calamiteitenverlof en kort verzuimverlof;Vraag;Beantwoord;Wanneer kan ik calamiteitenverlof of kort verzuimverlof opnemen?;;
2023-09-14;11:28;Inkomend telefoongesprek;SZW;inburgeren in nederland;Vraag;Doorverwezen;Ontheffing inburgeringsplicht aanvragen;;
2023-09-14;11:29;Inkomend telefoongesprek;BZK;woning huren;Mening;Doorgestuurd;Welke kosten zijn voor de huurder en welke voor de verhuurder?;het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties;BZK
2023-09-14;11:30;Inkomend telefoongesprek;OCW;taal en rekenen op school;Vraag;Doorverwezen;Wanneer moet ik de taalexamens maken op het mbo?;;
2023-09-14;11:33;Inkomend telefoongesprek;JENV;immigratie naar nederland;Vraag;Doorverwezen;Immigratie naar Nederland;;
2023-09-14;11:35;E-mail;OCW;middelbaar beroepsonderwijs mbo;Vraag;Beantwoord;Vrijstelling examenonderdeel mbo-opleiding aanvragen;;
2023-09-14;11:36;Inkomend telefoongesprek;VWS;eerstelijnszorg;Geen Rijksoverheid;Geen actie;Hoe verander ik van huisarts?;;
2023-09-14;11:37;Inkomend telefoongesprek;JENV;reizen met kinderen;Vraag;Beantwoord;Moet ik toestemming geven als mijn kind alleen naar het buitenland reist?;;
2023-09-14;11:37;Inkomend telefoongesprek;EZK;ondernemen en innovatie;Vraag;Beantwoord;Rijksdienst voor Ondernemend Nederland (RVO);;
2023-09-14;11:38;Inkomend telefoongesprek;IENW;afval;Vraag;Doorverwezen;Waar kan ik oude en gebruikte huishoudelijke apparaten inleveren?;;
2023-09-14;11:39;Inkomend telefoongesprek;VWS;levenseinde en euthanasie;Vraag;Beantwoord;Hoe schrijf ik een wilsverklaring?;;
2023-09-14;11:39;Inkomend telefoongesprek;VWS;zorgverzekering;Vraag;Beantwoord;Waar moet ik aan denken als ik wil overstappen naar een andere zorgverzekeraar?;;
2023-09-14;11:40;Inkomend telefoongesprek;VWS;vaccinatie tegen het coronavirus;Vraag;Beantwoord;Coronaprik: praktische informatie;;
2023-09-14;11:41;WhatsApp;BZK;privacy en persoonsgegevens;Vraag;Beantwoord;Waar kan ik mij laten inschrijven als niet-ingezetene in de BRP (ook wel bekend als RNI)?;;
2023-09-14;11:42;WhatsApp;IENW;voertuigen op de weg;Vraag;Beantwoord;Regels voor quads;;
2023-09-14;11:42;Inkomend telefoongesprek;SZW;ontslag;Vraag;Beantwoord;Heb ik recht op een transitievergoeding als ik ziek ben (geweest)?;;
2023-09-14;11:43;Inkomend telefoongesprek;SZW;ww-uitkering;Vraag;Beantwoord;Wanneer heb ik recht op een WW-uitkering?;;
